"","PRE_POST","Station","FechayHora","Species","Grupo","Cuando","hora_redondeo","hora"
"1021","POST","E33","14/09/2019 13:31","Gato",1,2019-09-14 13:31:00,2019-09-14 14:00:00,14
"1022","POST","E33","14/09/2019 13:41","Gato",1,2019-09-14 13:41:00,2019-09-14 14:00:00,14
"1023","POST","E33","14/09/2019 13:45","Gato",1,2019-09-14 13:45:00,2019-09-14 14:00:00,14
"1024","POST","E33","14/09/2019 13:51","Gato",1,2019-09-14 13:51:00,2019-09-14 14:00:00,14
"1025","POST","E33","14/09/2019 13:58","Gato",1,2019-09-14 13:58:00,2019-09-14 14:00:00,14
"1026","POST","E33","14/09/2019 14:02","Gato",1,2019-09-14 14:02:00,2019-09-14 14:00:00,14
"1027","POST","E33","14/09/2019 14:20","Gato",1,2019-09-14 14:20:00,2019-09-14 14:00:00,14
"1028","POST","E33","14/09/2019 14:25","Gato",1,2019-09-14 14:25:00,2019-09-14 14:00:00,14
"1029","POST","E33","14/09/2019 14:33","Gato",1,2019-09-14 14:33:00,2019-09-14 15:00:00,15
"1030","POST","E33","14/09/2019 14:48","Gato",1,2019-09-14 14:48:00,2019-09-14 15:00:00,15
"1031","POST","E33","14/09/2019 15:01","Gato",1,2019-09-14 15:01:00,2019-09-14 15:00:00,15
"1032","POST","E33","14/09/2019 15:41","Gato",1,2019-09-14 15:41:00,2019-09-14 16:00:00,16
"1033","POST","E33","14/09/2019 15:49","Gato",1,2019-09-14 15:49:00,2019-09-14 16:00:00,16
"1034","POST","E33","14/09/2019 16:01","Gato",1,2019-09-14 16:01:00,2019-09-14 16:00:00,16
"1035","POST","E33","14/09/2019 16:26","Gato",1,2019-09-14 16:26:00,2019-09-14 16:00:00,16
"1036","POST","E33","14/09/2019 16:42","Gato",1,2019-09-14 16:42:00,2019-09-14 17:00:00,17
"1037","POST","E33","14/09/2019 16:59","Gato",1,2019-09-14 16:59:00,2019-09-14 17:00:00,17
"1038","POST","E33","14/09/2019 17:21","Gato",1,2019-09-14 17:21:00,2019-09-14 17:00:00,17
"1039","POST","E33","14/09/2019 17:23","Gato",1,2019-09-14 17:23:00,2019-09-14 17:00:00,17
"1040","POST","E33","14/09/2019 17:29","Gato",1,2019-09-14 17:29:00,2019-09-14 17:00:00,17
"1041","POST","E33","14/09/2019 17:43","Gato",1,2019-09-14 17:43:00,2019-09-14 18:00:00,18
"1042","POST","E33","14/09/2019 18:00","Gato",1,2019-09-14 18:00:00,2019-09-14 18:00:00,18
"1043","POST","E33","14/09/2019 18:13","Gato",1,2019-09-14 18:13:00,2019-09-14 18:00:00,18
"1044","POST","E33","14/09/2019 18:18","Gato",1,2019-09-14 18:18:00,2019-09-14 18:00:00,18
"1045","POST","E33","14/09/2019 18:25","Gato",1,2019-09-14 18:25:00,2019-09-14 18:00:00,18
"1046","POST","E33","14/09/2019 18:31","Gato",1,2019-09-14 18:31:00,2019-09-14 19:00:00,19
"1047","POST","E33","14/09/2019 18:39","Gato",1,2019-09-14 18:39:00,2019-09-14 19:00:00,19
"1048","POST","E33","14/09/2019 18:44","Gato",1,2019-09-14 18:44:00,2019-09-14 19:00:00,19
"1049","POST","E33","14/09/2019 18:50","Gato",1,2019-09-14 18:50:00,2019-09-14 19:00:00,19
"1050","POST","E33","14/09/2019 18:52","Gato",1,2019-09-14 18:52:00,2019-09-14 19:00:00,19
"1051","POST","E33","14/09/2019 18:56","Gato",1,2019-09-14 18:56:00,2019-09-14 19:00:00,19
"1052","POST","E33","14/09/2019 19:00","Gato",1,2019-09-14 19:00:00,2019-09-14 19:00:00,19
"1053","POST","E33","14/09/2019 19:07","Gato",1,2019-09-14 19:07:00,2019-09-14 19:00:00,19
"1054","POST","E33","14/09/2019 19:12","Gato",1,2019-09-14 19:12:00,2019-09-14 19:00:00,19
"1055","POST","E33","14/09/2019 19:14","Gato",1,2019-09-14 19:14:00,2019-09-14 19:00:00,19
"1056","POST","E33","14/09/2019 19:19","Gato",1,2019-09-14 19:19:00,2019-09-14 19:00:00,19
"1057","POST","E33","14/09/2019 19:32","Gato",1,2019-09-14 19:32:00,2019-09-14 20:00:00,20
"1058","POST","E33","14/09/2019 19:34","Gato",1,2019-09-14 19:34:00,2019-09-14 20:00:00,20
"1059","POST","E33","14/09/2019 19:36","Gato",1,2019-09-14 19:36:00,2019-09-14 20:00:00,20
"1060","POST","E33","14/09/2019 19:41","Gato",1,2019-09-14 19:41:00,2019-09-14 20:00:00,20
"1061","POST","E33","14/09/2019 19:45","Gato",1,2019-09-14 19:45:00,2019-09-14 20:00:00,20
"1062","POST","E33","14/09/2019 19:50","Gato",1,2019-09-14 19:50:00,2019-09-14 20:00:00,20
"1063","POST","E33","14/09/2019 19:54","Gato",1,2019-09-14 19:54:00,2019-09-14 20:00:00,20
"1064","POST","E33","14/09/2019 20:08","Gato",1,2019-09-14 20:08:00,2019-09-14 20:00:00,20
"1065","POST","E33","14/09/2019 20:11","Gato",1,2019-09-14 20:11:00,2019-09-14 20:00:00,20
"1066","POST","E33","14/09/2019 20:13","Gato",1,2019-09-14 20:13:00,2019-09-14 20:00:00,20
"1067","POST","E33","14/09/2019 20:16","Gato",1,2019-09-14 20:16:00,2019-09-14 20:00:00,20
"1068","POST","E33","14/09/2019 20:19","Gato",1,2019-09-14 20:19:00,2019-09-14 20:00:00,20
"1069","POST","E33","14/09/2019 20:21","Gato",1,2019-09-14 20:21:00,2019-09-14 20:00:00,20
"1070","POST","E33","14/09/2019 20:27","Gato",1,2019-09-14 20:27:00,2019-09-14 20:00:00,20
"1071","POST","E33","14/09/2019 20:41","Gato",1,2019-09-14 20:41:00,2019-09-14 21:00:00,21
"1072","POST","E33","14/09/2019 20:44","Gato",1,2019-09-14 20:44:00,2019-09-14 21:00:00,21
"1073","POST","E33","14/09/2019 20:48","Gato",1,2019-09-14 20:48:00,2019-09-14 21:00:00,21
"1074","POST","E33","14/09/2019 20:51","Gato",1,2019-09-14 20:51:00,2019-09-14 21:00:00,21
"1075","POST","E33","14/09/2019 20:55","Gato",1,2019-09-14 20:55:00,2019-09-14 21:00:00,21
"1076","POST","E33","14/09/2019 21:08","Gato",1,2019-09-14 21:08:00,2019-09-14 21:00:00,21
"1077","POST","E33","14/09/2019 21:10","Gato",1,2019-09-14 21:10:00,2019-09-14 21:00:00,21
"1078","POST","E33","14/09/2019 21:23","Gato",1,2019-09-14 21:23:00,2019-09-14 21:00:00,21
"1079","POST","E33","14/09/2019 21:27","Gato",1,2019-09-14 21:27:00,2019-09-14 21:00:00,21
"1080","POST","E33","14/09/2019 21:31","Gato",1,2019-09-14 21:31:00,2019-09-14 22:00:00,22
"1081","POST","E33","14/09/2019 21:34","Gato",1,2019-09-14 21:34:00,2019-09-14 22:00:00,22
"1082","POST","E33","14/09/2019 21:37","Gato",1,2019-09-14 21:37:00,2019-09-14 22:00:00,22
"1083","POST","E33","14/09/2019 21:41","Gato",1,2019-09-14 21:41:00,2019-09-14 22:00:00,22
"1084","POST","E33","14/09/2019 21:59","Gato",1,2019-09-14 21:59:00,2019-09-14 22:00:00,22
"1085","POST","E33","14/09/2019 22:04","Gato",1,2019-09-14 22:04:00,2019-09-14 22:00:00,22
"1086","POST","E33","14/09/2019 22:09","Gato",1,2019-09-14 22:09:00,2019-09-14 22:00:00,22
"1087","POST","E33","14/09/2019 22:13","Gato",1,2019-09-14 22:13:00,2019-09-14 22:00:00,22
"1088","POST","E33","14/09/2019 22:27","Gato",1,2019-09-14 22:27:00,2019-09-14 22:00:00,22
"1089","POST","E33","14/09/2019 22:29","Gato",1,2019-09-14 22:29:00,2019-09-14 22:00:00,22
"1090","POST","E33","14/09/2019 22:36","Gato",1,2019-09-14 22:36:00,2019-09-14 23:00:00,23
"1091","POST","E33","14/09/2019 22:39","Gato",1,2019-09-14 22:39:00,2019-09-14 23:00:00,23
"1092","POST","E33","14/09/2019 22:41","Gato",1,2019-09-14 22:41:00,2019-09-14 23:00:00,23
"1093","POST","E33","14/09/2019 22:53","Gato",1,2019-09-14 22:53:00,2019-09-14 23:00:00,23
"1094","POST","E33","14/09/2019 22:58","Gato",1,2019-09-14 22:58:00,2019-09-14 23:00:00,23
"1095","POST","E33","14/09/2019 23:02","Gato",1,2019-09-14 23:02:00,2019-09-14 23:00:00,23
"1096","POST","E33","14/09/2019 23:20","Gato",1,2019-09-14 23:20:00,2019-09-14 23:00:00,23
"1097","POST","E33","14/09/2019 23:24","Gato",1,2019-09-14 23:24:00,2019-09-14 23:00:00,23
"1098","POST","E33","14/09/2019 23:34","Gato",1,2019-09-14 23:34:00,2019-09-15 00:00:00,0
"1099","POST","E33","14/09/2019 23:42","Gato",1,2019-09-14 23:42:00,2019-09-15 00:00:00,0
"1100","POST","E33","14/09/2019 23:50","Gato",1,2019-09-14 23:50:00,2019-09-15 00:00:00,0
"1101","POST","E33","15/09/2019 0:01","Gato",1,2019-09-15 00:01:00,2019-09-15 00:00:00,0
"1102","POST","E33","15/09/2019 0:05","Gato",1,2019-09-15 00:05:00,2019-09-15 00:00:00,0
"1103","POST","E33","15/09/2019 0:07","Gato",1,2019-09-15 00:07:00,2019-09-15 00:00:00,0
"1104","POST","E33","15/09/2019 0:11","Gato",1,2019-09-15 00:11:00,2019-09-15 00:00:00,0
"1105","POST","E33","15/09/2019 0:17","Gato",1,2019-09-15 00:17:00,2019-09-15 00:00:00,0
"1106","POST","E33","15/09/2019 0:20","Gato",1,2019-09-15 00:20:00,2019-09-15 00:00:00,0
"1107","POST","E33","15/09/2019 0:23","Gato",1,2019-09-15 00:23:00,2019-09-15 00:00:00,0
"1108","POST","E33","15/09/2019 0:37","Gato",1,2019-09-15 00:37:00,2019-09-15 01:00:00,1
"1109","POST","E33","15/09/2019 0:54","Gato",1,2019-09-15 00:54:00,2019-09-15 01:00:00,1
"1110","POST","E33","15/09/2019 1:47","Gato",1,2019-09-15 01:47:00,2019-09-15 02:00:00,2
"1111","POST","E33","15/09/2019 1:55","Gato",1,2019-09-15 01:55:00,2019-09-15 02:00:00,2
"1112","POST","E33","15/09/2019 1:59","Gato",1,2019-09-15 01:59:00,2019-09-15 02:00:00,2
"1113","POST","E33","15/09/2019 2:52","Gato",1,2019-09-15 02:52:00,2019-09-15 03:00:00,3
"1114","POST","E33","15/09/2019 3:04","Gato",1,2019-09-15 03:04:00,2019-09-15 03:00:00,3
"1115","POST","E33","15/09/2019 3:19","Gato",1,2019-09-15 03:19:00,2019-09-15 03:00:00,3
"1116","POST","E33","15/09/2019 4:05","Gato",1,2019-09-15 04:05:00,2019-09-15 04:00:00,4
"1117","POST","E33","15/09/2019 8:10","Gato",1,2019-09-15 08:10:00,2019-09-15 08:00:00,8
"1118","POST","E33","15/09/2019 8:50","Gato",1,2019-09-15 08:50:00,2019-09-15 09:00:00,9
"1119","POST","E33","15/09/2019 8:53","Gato",1,2019-09-15 08:53:00,2019-09-15 09:00:00,9
"1120","POST","E33","15/09/2019 9:06","Gato",1,2019-09-15 09:06:00,2019-09-15 09:00:00,9
"1121","POST","E34","10/09/2019 9:53","Gato",1,2019-09-10 09:53:00,2019-09-10 10:00:00,10
"1122","POST","E34","10/09/2019 10:05","Gato",1,2019-09-10 10:05:00,2019-09-10 10:00:00,10
"1123","POST","E34","10/09/2019 10:11","Gato",1,2019-09-10 10:11:00,2019-09-10 10:00:00,10
"1124","POST","E34","10/09/2019 10:18","Gato",1,2019-09-10 10:18:00,2019-09-10 10:00:00,10
"1125","POST","E34","10/09/2019 10:28","Gato",1,2019-09-10 10:28:00,2019-09-10 10:00:00,10
"1126","POST","E34","10/09/2019 11:09","Gato",1,2019-09-10 11:09:00,2019-09-10 11:00:00,11
"1127","POST","E34","10/09/2019 11:23","Gato",1,2019-09-10 11:23:00,2019-09-10 11:00:00,11
"1128","POST","E34","10/09/2019 12:50","Gato",1,2019-09-10 12:50:00,2019-09-10 13:00:00,13
"1129","POST","E34","10/09/2019 13:07","Gato",1,2019-09-10 13:07:00,2019-09-10 13:00:00,13
"1130","POST","E34","10/09/2019 13:10","Gato",1,2019-09-10 13:10:00,2019-09-10 13:00:00,13
"1131","POST","E34","10/09/2019 13:32","Gato",1,2019-09-10 13:32:00,2019-09-10 14:00:00,14
"1132","POST","E34","10/09/2019 13:44","Gato",1,2019-09-10 13:44:00,2019-09-10 14:00:00,14
"1133","POST","E34","10/09/2019 13:53","Gato",1,2019-09-10 13:53:00,2019-09-10 14:00:00,14
"1134","POST","E34","10/09/2019 13:58","Gato",1,2019-09-10 13:58:00,2019-09-10 14:00:00,14
"1135","POST","E34","10/09/2019 14:00","Gato",1,2019-09-10 14:00:00,2019-09-10 14:00:00,14
"1136","POST","E34","10/09/2019 14:23","Gato",1,2019-09-10 14:23:00,2019-09-10 14:00:00,14
"1137","POST","E34","10/09/2019 14:44","Gato",1,2019-09-10 14:44:00,2019-09-10 15:00:00,15
"1138","POST","E34","10/09/2019 15:02","Gato",1,2019-09-10 15:02:00,2019-09-10 15:00:00,15
"1139","POST","E34","10/09/2019 15:07","Gato",1,2019-09-10 15:07:00,2019-09-10 15:00:00,15
"1140","POST","E34","10/09/2019 15:51","Gato",1,2019-09-10 15:51:00,2019-09-10 16:00:00,16
"1141","POST","E34","10/09/2019 16:29","Gato",1,2019-09-10 16:29:00,2019-09-10 16:00:00,16
"1142","POST","E34","10/09/2019 17:06","Gato",1,2019-09-10 17:06:00,2019-09-10 17:00:00,17
"1143","POST","E34","10/09/2019 17:15","Gato",1,2019-09-10 17:15:00,2019-09-10 17:00:00,17
"1144","POST","E34","10/09/2019 18:05","Gato",1,2019-09-10 18:05:00,2019-09-10 18:00:00,18
"1145","POST","E34","10/09/2019 18:20","Gato",1,2019-09-10 18:20:00,2019-09-10 18:00:00,18
"1146","POST","E34","10/09/2019 18:33","Gato",1,2019-09-10 18:33:00,2019-09-10 19:00:00,19
"1147","POST","E34","10/09/2019 18:37","Gato",1,2019-09-10 18:37:00,2019-09-10 19:00:00,19
"1148","POST","E34","10/09/2019 18:44","Gato",1,2019-09-10 18:44:00,2019-09-10 19:00:00,19
"1149","POST","E34","10/09/2019 18:56","Gato",1,2019-09-10 18:56:00,2019-09-10 19:00:00,19
"1150","POST","E34","10/09/2019 19:00","Gato",1,2019-09-10 19:00:00,2019-09-10 19:00:00,19
"1151","POST","E34","10/09/2019 19:28","Gato",1,2019-09-10 19:28:00,2019-09-10 19:00:00,19
"1152","POST","E34","10/09/2019 19:37","Gato",1,2019-09-10 19:37:00,2019-09-10 20:00:00,20
"1153","POST","E34","10/09/2019 19:41","Gato",1,2019-09-10 19:41:00,2019-09-10 20:00:00,20
"1154","POST","E34","10/09/2019 20:03","Gato",1,2019-09-10 20:03:00,2019-09-10 20:00:00,20
"1155","POST","E34","10/09/2019 20:26","Gato",1,2019-09-10 20:26:00,2019-09-10 20:00:00,20
"1156","POST","E34","10/09/2019 22:25","Gato",1,2019-09-10 22:25:00,2019-09-10 22:00:00,22
"1157","POST","E34","10/09/2019 22:37","Gato",1,2019-09-10 22:37:00,2019-09-10 23:00:00,23
"1158","POST","E34","11/09/2019 0:18","Gato",1,2019-09-11 00:18:00,2019-09-11 00:00:00,0
"1159","POST","E34","11/09/2019 1:45","Gato",1,2019-09-11 01:45:00,2019-09-11 02:00:00,2
"1160","POST","E34","11/09/2019 2:57","Gato",1,2019-09-11 02:57:00,2019-09-11 03:00:00,3
"1161","POST","E34","11/09/2019 4:14","Gato",1,2019-09-11 04:14:00,2019-09-11 04:00:00,4
"1162","POST","E34","11/09/2019 4:16","Gato",1,2019-09-11 04:16:00,2019-09-11 04:00:00,4
"1163","POST","E34","11/09/2019 5:06","Gato",1,2019-09-11 05:06:00,2019-09-11 05:00:00,5
"1164","POST","E34","11/09/2019 5:48","Gato",1,2019-09-11 05:48:00,2019-09-11 06:00:00,6
"1165","POST","E34","11/09/2019 6:22","Gato",1,2019-09-11 06:22:00,2019-09-11 06:00:00,6
"1166","POST","E34","11/09/2019 9:04","Gato",1,2019-09-11 09:04:00,2019-09-11 09:00:00,9
"1167","POST","E34","11/09/2019 9:11","Gato",1,2019-09-11 09:11:00,2019-09-11 09:00:00,9
"1168","POST","E34","11/09/2019 9:31","Gato",1,2019-09-11 09:31:00,2019-09-11 10:00:00,10
"1169","POST","E34","11/09/2019 9:33","Gato",1,2019-09-11 09:33:00,2019-09-11 10:00:00,10
"1170","POST","E34","11/09/2019 9:45","Gato",1,2019-09-11 09:45:00,2019-09-11 10:00:00,10
"1171","POST","E34","11/09/2019 10:52","Gato",1,2019-09-11 10:52:00,2019-09-11 11:00:00,11
"1172","POST","E34","11/09/2019 11:08","Gato",1,2019-09-11 11:08:00,2019-09-11 11:00:00,11
"1173","POST","E34","11/09/2019 11:30","Gato",1,2019-09-11 11:30:00,2019-09-11 12:00:00,12
"1174","POST","E34","11/09/2019 11:54","Gato",1,2019-09-11 11:54:00,2019-09-11 12:00:00,12
"1175","POST","E34","11/09/2019 13:03","Gato",1,2019-09-11 13:03:00,2019-09-11 13:00:00,13
"1176","POST","E34","11/09/2019 13:10","Gato",1,2019-09-11 13:10:00,2019-09-11 13:00:00,13
"1177","POST","E34","11/09/2019 13:15","Gato",1,2019-09-11 13:15:00,2019-09-11 13:00:00,13
"1178","POST","E34","11/09/2019 14:19","Gato",1,2019-09-11 14:19:00,2019-09-11 14:00:00,14
"1179","POST","E34","11/09/2019 14:51","Gato",1,2019-09-11 14:51:00,2019-09-11 15:00:00,15
"1180","POST","E34","11/09/2019 15:03","Gato",1,2019-09-11 15:03:00,2019-09-11 15:00:00,15
"1181","POST","E34","11/09/2019 16:07","Gato",1,2019-09-11 16:07:00,2019-09-11 16:00:00,16
"1182","POST","E34","11/09/2019 16:16","Gato",1,2019-09-11 16:16:00,2019-09-11 16:00:00,16
"1183","POST","E34","11/09/2019 16:20","Gato",1,2019-09-11 16:20:00,2019-09-11 16:00:00,16
"1184","POST","E34","11/09/2019 16:25","Gato",1,2019-09-11 16:25:00,2019-09-11 16:00:00,16
"1185","POST","E34","11/09/2019 16:43","Gato",1,2019-09-11 16:43:00,2019-09-11 17:00:00,17
"1186","POST","E34","11/09/2019 17:31","Gato",1,2019-09-11 17:31:00,2019-09-11 18:00:00,18
"1187","POST","E34","11/09/2019 18:28","Gato",1,2019-09-11 18:28:00,2019-09-11 18:00:00,18
"1188","POST","E34","11/09/2019 18:33","Gato",1,2019-09-11 18:33:00,2019-09-11 19:00:00,19
"1189","POST","E34","11/09/2019 18:38","Gato",1,2019-09-11 18:38:00,2019-09-11 19:00:00,19
"1190","POST","E34","11/09/2019 18:45","Gato",1,2019-09-11 18:45:00,2019-09-11 19:00:00,19
"1191","POST","E34","11/09/2019 19:06","Gato",1,2019-09-11 19:06:00,2019-09-11 19:00:00,19
"1192","POST","E34","11/09/2019 19:17","Gato",1,2019-09-11 19:17:00,2019-09-11 19:00:00,19
"1193","POST","E34","11/09/2019 19:39","Gato",1,2019-09-11 19:39:00,2019-09-11 20:00:00,20
"1194","POST","E34","11/09/2019 19:55","Gato",1,2019-09-11 19:55:00,2019-09-11 20:00:00,20
"1195","POST","E34","11/09/2019 19:59","Gato",1,2019-09-11 19:59:00,2019-09-11 20:00:00,20
"1196","POST","E34","11/09/2019 21:16","Gato",1,2019-09-11 21:16:00,2019-09-11 21:00:00,21
"1197","POST","E34","11/09/2019 22:11","Gato",1,2019-09-11 22:11:00,2019-09-11 22:00:00,22
"1198","POST","E34","11/09/2019 22:33","Gato",1,2019-09-11 22:33:00,2019-09-11 23:00:00,23
"1199","POST","E34","11/09/2019 22:37","Gato",1,2019-09-11 22:37:00,2019-09-11 23:00:00,23
"1200","POST","E34","11/09/2019 23:22","Gato",1,2019-09-11 23:22:00,2019-09-11 23:00:00,23
"1201","POST","E34","11/09/2019 23:33","Gato",1,2019-09-11 23:33:00,2019-09-12 00:00:00,0
"1202","POST","E34","11/09/2019 23:38","Gato",1,2019-09-11 23:38:00,2019-09-12 00:00:00,0
"1203","POST","E34","12/09/2019 0:32","Gato",1,2019-09-12 00:32:00,2019-09-12 01:00:00,1
"1204","POST","E34","12/09/2019 1:10","Gato",1,2019-09-12 01:10:00,2019-09-12 01:00:00,1
"1205","POST","E34","12/09/2019 1:12","Gato",1,2019-09-12 01:12:00,2019-09-12 01:00:00,1
"1206","POST","E34","12/09/2019 1:15","Gato",1,2019-09-12 01:15:00,2019-09-12 01:00:00,1
"1207","POST","E34","12/09/2019 2:14","Gato",1,2019-09-12 02:14:00,2019-09-12 02:00:00,2
"1208","POST","E34","12/09/2019 3:14","Gato",1,2019-09-12 03:14:00,2019-09-12 03:00:00,3
"1209","POST","E34","12/09/2019 3:51","Gato",1,2019-09-12 03:51:00,2019-09-12 04:00:00,4
"1210","POST","E34","12/09/2019 4:31","Gato",1,2019-09-12 04:31:00,2019-09-12 05:00:00,5
"1211","POST","E34","12/09/2019 8:11","Gato",1,2019-09-12 08:11:00,2019-09-12 08:00:00,8
"1212","POST","E34","12/09/2019 8:52","Gato",1,2019-09-12 08:52:00,2019-09-12 09:00:00,9
"1213","POST","E34","12/09/2019 9:13","Gato",1,2019-09-12 09:13:00,2019-09-12 09:00:00,9
"1214","POST","E34","12/09/2019 10:14","Gato",1,2019-09-12 10:14:00,2019-09-12 10:00:00,10
"1215","POST","E34","12/09/2019 10:50","Gato",1,2019-09-12 10:50:00,2019-09-12 11:00:00,11
"1216","POST","E34","12/09/2019 11:40","Gato",1,2019-09-12 11:40:00,2019-09-12 12:00:00,12
"1217","POST","E34","12/09/2019 11:44","Gato",1,2019-09-12 11:44:00,2019-09-12 12:00:00,12
"1218","POST","E34","12/09/2019 11:48","Gato",1,2019-09-12 11:48:00,2019-09-12 12:00:00,12
"1219","POST","E34","12/09/2019 12:48","Gato",1,2019-09-12 12:48:00,2019-09-12 13:00:00,13
"1220","POST","E34","12/09/2019 13:21","Gato",1,2019-09-12 13:21:00,2019-09-12 13:00:00,13
"1221","POST","E34","12/09/2019 13:58","Gato",1,2019-09-12 13:58:00,2019-09-12 14:00:00,14
"1222","POST","E34","12/09/2019 14:00","Gato",1,2019-09-12 14:00:00,2019-09-12 14:00:00,14
"1223","POST","E34","12/09/2019 14:27","Gato",1,2019-09-12 14:27:00,2019-09-12 14:00:00,14
"1224","POST","E34","12/09/2019 14:35","Gato",1,2019-09-12 14:35:00,2019-09-12 15:00:00,15
"1225","POST","E34","12/09/2019 14:56","Gato",1,2019-09-12 14:56:00,2019-09-12 15:00:00,15
"1226","POST","E34","12/09/2019 15:04","Gato",1,2019-09-12 15:04:00,2019-09-12 15:00:00,15
"1227","POST","E34","12/09/2019 15:11","Gato",1,2019-09-12 15:11:00,2019-09-12 15:00:00,15
"1228","POST","E34","12/09/2019 15:19","Gato",1,2019-09-12 15:19:00,2019-09-12 15:00:00,15
"1229","POST","E34","12/09/2019 15:40","Gato",1,2019-09-12 15:40:00,2019-09-12 16:00:00,16
"1230","POST","E34","12/09/2019 15:42","Gato",1,2019-09-12 15:42:00,2019-09-12 16:00:00,16
"1231","POST","E34","12/09/2019 15:50","Gato",1,2019-09-12 15:50:00,2019-09-12 16:00:00,16
"1232","POST","E34","12/09/2019 16:03","Gato",1,2019-09-12 16:03:00,2019-09-12 16:00:00,16
"1233","POST","E34","12/09/2019 16:46","Gato",1,2019-09-12 16:46:00,2019-09-12 17:00:00,17
"1234","POST","E34","12/09/2019 17:17","Gato",1,2019-09-12 17:17:00,2019-09-12 17:00:00,17
"1235","POST","E34","12/09/2019 17:22","Gato",1,2019-09-12 17:22:00,2019-09-12 17:00:00,17
"1236","POST","E34","12/09/2019 19:19","Gato",1,2019-09-12 19:19:00,2019-09-12 19:00:00,19
"1237","POST","E34","12/09/2019 20:00","Gato",1,2019-09-12 20:00:00,2019-09-12 20:00:00,20
"1238","POST","E34","12/09/2019 20:24","Gato",1,2019-09-12 20:24:00,2019-09-12 20:00:00,20
"1239","POST","E34","12/09/2019 21:08","Gato",1,2019-09-12 21:08:00,2019-09-12 21:00:00,21
"1240","POST","E34","12/09/2019 21:18","Gato",1,2019-09-12 21:18:00,2019-09-12 21:00:00,21
"1241","POST","E34","12/09/2019 21:44","Gato",1,2019-09-12 21:44:00,2019-09-12 22:00:00,22
"1242","POST","E34","12/09/2019 21:59","Gato",1,2019-09-12 21:59:00,2019-09-12 22:00:00,22
"1243","POST","E34","12/09/2019 22:26","Gato",1,2019-09-12 22:26:00,2019-09-12 22:00:00,22
"1244","POST","E34","12/09/2019 22:32","Gato",1,2019-09-12 22:32:00,2019-09-12 23:00:00,23
"1245","POST","E34","12/09/2019 22:35","Gato",1,2019-09-12 22:35:00,2019-09-12 23:00:00,23
"1246","POST","E34","12/09/2019 22:39","Gato",1,2019-09-12 22:39:00,2019-09-12 23:00:00,23
"1247","POST","E34","13/09/2019 1:50","Gato",1,2019-09-13 01:50:00,2019-09-13 02:00:00,2
"1248","POST","E34","13/09/2019 5:01","Gato",1,2019-09-13 05:01:00,2019-09-13 05:00:00,5
"1249","POST","E34","13/09/2019 5:33","Gato",1,2019-09-13 05:33:00,2019-09-13 06:00:00,6
"1250","POST","E34","13/09/2019 5:52","Gato",1,2019-09-13 05:52:00,2019-09-13 06:00:00,6
"1251","POST","E34","13/09/2019 6:15","Gato",1,2019-09-13 06:15:00,2019-09-13 06:00:00,6
"1252","POST","E34","13/09/2019 7:35","Gato",1,2019-09-13 07:35:00,2019-09-13 08:00:00,8
"1253","POST","E34","13/09/2019 9:34","Gato",1,2019-09-13 09:34:00,2019-09-13 10:00:00,10
"1254","POST","E34","13/09/2019 9:49","Gato",1,2019-09-13 09:49:00,2019-09-13 10:00:00,10
"1255","POST","E34","13/09/2019 10:07","Gato",1,2019-09-13 10:07:00,2019-09-13 10:00:00,10
"1256","POST","E34","13/09/2019 12:47","Gato",1,2019-09-13 12:47:00,2019-09-13 13:00:00,13
"1257","POST","E34","13/09/2019 12:57","Gato",1,2019-09-13 12:57:00,2019-09-13 13:00:00,13
"1258","POST","E34","13/09/2019 13:04","Gato",1,2019-09-13 13:04:00,2019-09-13 13:00:00,13
"1259","POST","E34","13/09/2019 13:10","Gato",1,2019-09-13 13:10:00,2019-09-13 13:00:00,13
"1260","POST","E34","13/09/2019 13:13","Gato",1,2019-09-13 13:13:00,2019-09-13 13:00:00,13
"1261","POST","E34","13/09/2019 13:26","Gato",1,2019-09-13 13:26:00,2019-09-13 13:00:00,13
"1262","POST","E34","13/09/2019 13:35","Gato",1,2019-09-13 13:35:00,2019-09-13 14:00:00,14
"1263","POST","E34","13/09/2019 13:48","Gato",1,2019-09-13 13:48:00,2019-09-13 14:00:00,14
"1264","POST","E34","13/09/2019 14:03","Gato",1,2019-09-13 14:03:00,2019-09-13 14:00:00,14
"1265","POST","E34","13/09/2019 14:45","Gato",1,2019-09-13 14:45:00,2019-09-13 15:00:00,15
"1266","POST","E34","13/09/2019 14:52","Gato",1,2019-09-13 14:52:00,2019-09-13 15:00:00,15
"1267","POST","E34","13/09/2019 15:25","Gato",1,2019-09-13 15:25:00,2019-09-13 15:00:00,15
"1268","POST","E34","13/09/2019 16:53","Gato",1,2019-09-13 16:53:00,2019-09-13 17:00:00,17
"1269","POST","E34","13/09/2019 16:59","Gato",1,2019-09-13 16:59:00,2019-09-13 17:00:00,17
"1270","POST","E34","13/09/2019 17:23","Gato",1,2019-09-13 17:23:00,2019-09-13 17:00:00,17
"1271","POST","E34","13/09/2019 17:30","Gato",1,2019-09-13 17:30:00,2019-09-13 18:00:00,18
"1272","POST","E34","13/09/2019 17:54","Gato",1,2019-09-13 17:54:00,2019-09-13 18:00:00,18
"1273","POST","E34","13/09/2019 18:26","Gato",1,2019-09-13 18:26:00,2019-09-13 18:00:00,18
