Station;zona;etapa;zona_etapa;Species;Cuando;hora_redondeo;time_1;time_2
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:51;11/09/2019 22:00;21:51:00;0,91041667
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:55;11/09/2019 22:00;21:55:00;0,91319444
E33;alta;2019;alta_2019;Gato_2019;11/09/2019 21:59;11/09/2019 22:00;21:59:00;0,91597222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 0:08;12/09/2019 0:00;0:08:00;0,00555556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 0:18;12/09/2019 0:00;0:18:00;0,0125
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 0:33;12/09/2019 1:00;0:33:00;0,02291667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 0:44;12/09/2019 1:00;0:44:00;0,03055556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 1:49;12/09/2019 2:00;1:49:00;0,07569444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 2:28;12/09/2019 2:00;2:28:00;0,10277778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 5:06;12/09/2019 5:00;5:06:00;0,2125
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 5:11;12/09/2019 5:00;5:11:00;0,21597222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 5:19;12/09/2019 5:00;5:19:00;0,22152778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 5:22;12/09/2019 5:00;5:22:00;0,22361111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 5:34;12/09/2019 6:00;5:34:00;0,23194444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 5:40;12/09/2019 6:00;5:40:00;0,23611111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 5:51;12/09/2019 6:00;5:51:00;0,24375
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 6:38;12/09/2019 7:00;6:38:00;0,27638889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 7:01;12/09/2019 7:00;7:01:00;0,29236111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 7:10;12/09/2019 7:00;7:10:00;0,29861111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 7:16;12/09/2019 7:00;7:16:00;0,30277778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 8:10;12/09/2019 8:00;8:10:00;0,34027778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 8:14;12/09/2019 8:00;8:14:00;0,34305556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 8:19;12/09/2019 8:00;8:19:00;0,34652778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 8:36;12/09/2019 9:00;8:36:00;0,35833333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 8:45;12/09/2019 9:00;8:45:00;0,36458333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 8:54;12/09/2019 9:00;8:54:00;0,37083333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:00;12/09/2019 9:00;9:00:00;0,375
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:12;12/09/2019 9:00;9:12:00;0,38333333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:17;12/09/2019 9:00;9:17:00;0,38680556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:29;12/09/2019 9:00;9:29:00;0,39513889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:37;12/09/2019 10:00;9:37:00;0,40069444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:42;12/09/2019 10:00;9:42:00;0,40416667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:48;12/09/2019 10:00;9:48:00;0,40833333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 9:53;12/09/2019 10:00;9:53:00;0,41180556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 10:06;12/09/2019 10:00;10:06:00;0,42083333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 10:12;12/09/2019 10:00;10:12:00;0,425
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 10:25;12/09/2019 10:00;10:25:00;0,43402778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 10:33;12/09/2019 11:00;10:33:00;0,43958333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 10:40;12/09/2019 11:00;10:40:00;0,44444444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 10:50;12/09/2019 11:00;10:50:00;0,45138889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 10:55;12/09/2019 11:00;10:55:00;0,45486111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:00;12/09/2019 11:00;11:00:00;0,45833333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:07;12/09/2019 11:00;11:07:00;0,46319444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:11;12/09/2019 11:00;11:11:00;0,46597222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:14;12/09/2019 11:00;11:14:00;0,46805556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:18;12/09/2019 11:00;11:18:00;0,47083333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:22;12/09/2019 11:00;11:22:00;0,47361111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:30;12/09/2019 12:00;11:30:00;0,47916667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:39;12/09/2019 12:00;11:39:00;0,48541667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:42;12/09/2019 12:00;11:42:00;0,4875
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:47;12/09/2019 12:00;11:47:00;0,49097222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 11:49;12/09/2019 12:00;11:49:00;0,49236111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 12:02;12/09/2019 12:00;12:02:00;0,50138889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 12:17;12/09/2019 12:00;12:17:00;0,51180556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 12:22;12/09/2019 12:00;12:22:00;0,51527778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 12:55;12/09/2019 13:00;12:55:00;0,53819444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 12:59;12/09/2019 13:00;12:59:00;0,54097222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:05;12/09/2019 13:00;13:05:00;0,54513889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:16;12/09/2019 13:00;13:16:00;0,55277778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:31;12/09/2019 14:00;13:31:00;0,56319444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:38;12/09/2019 14:00;13:38:00;0,56805556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:44;12/09/2019 14:00;13:44:00;0,57222222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:48;12/09/2019 14:00;13:48:00;0,575
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:52;12/09/2019 14:00;13:52:00;0,57777778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:54;12/09/2019 14:00;13:54:00;0,57916667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 13:57;12/09/2019 14:00;13:57:00;0,58125
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 14:06;12/09/2019 14:00;14:06:00;0,5875
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 14:16;12/09/2019 14:00;14:16:00;0,59444444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 14:41;12/09/2019 15:00;14:41:00;0,61180556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 14:47;12/09/2019 15:00;14:47:00;0,61597222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:00;12/09/2019 15:00;15:00:00;0,625
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:03;12/09/2019 15:00;15:03:00;0,62708333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:11;12/09/2019 15:00;15:11:00;0,63263889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:14;12/09/2019 15:00;15:14:00;0,63472222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:21;12/09/2019 15:00;15:21:00;0,63958333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:23;12/09/2019 15:00;15:23:00;0,64097222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:46;12/09/2019 16:00;15:46:00;0,65694444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 15:59;12/09/2019 16:00;15:59:00;0,66597222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 16:13;12/09/2019 16:00;16:13:00;0,67569444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 16:17;12/09/2019 16:00;16:17:00;0,67847222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 16:21;12/09/2019 16:00;16:21:00;0,68125
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 16:35;12/09/2019 17:00;16:35:00;0,69097222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 16:44;12/09/2019 17:00;16:44:00;0,69722222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 16:55;12/09/2019 17:00;16:55:00;0,70486111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 16:58;12/09/2019 17:00;16:58:00;0,70694444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 17:02;12/09/2019 17:00;17:02:00;0,70972222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 17:17;12/09/2019 17:00;17:17:00;0,72013889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 17:23;12/09/2019 17:00;17:23:00;0,72430556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 17:30;12/09/2019 18:00;17:30:00;0,72916667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 17:41;12/09/2019 18:00;17:41:00;0,73680556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 17:44;12/09/2019 18:00;17:44:00;0,73888889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 17:51;12/09/2019 18:00;17:51:00;0,74375
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 18:14;12/09/2019 18:00;18:14:00;0,75972222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 18:23;12/09/2019 18:00;18:23:00;0,76597222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 18:27;12/09/2019 18:00;18:27:00;0,76875
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 18:34;12/09/2019 19:00;18:34:00;0,77361111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 18:51;12/09/2019 19:00;18:51:00;0,78541667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 18:59;12/09/2019 19:00;18:59:00;0,79097222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:03;12/09/2019 19:00;19:03:00;0,79375
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:11;12/09/2019 19:00;19:11:00;0,79930556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:15;12/09/2019 19:00;19:15:00;0,80208333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:18;12/09/2019 19:00;19:18:00;0,80416667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:21;12/09/2019 19:00;19:21:00;0,80625
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:49;12/09/2019 20:00;19:49:00;0,82569444
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:51;12/09/2019 20:00;19:51:00;0,82708333
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 19:57;12/09/2019 20:00;19:57:00;0,83125
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 20:03;12/09/2019 20:00;20:03:00;0,83541667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 20:19;12/09/2019 20:00;20:19:00;0,84652778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 20:28;12/09/2019 20:00;20:28:00;0,85277778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 20:44;12/09/2019 21:00;20:44:00;0,86388889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 20:56;12/09/2019 21:00;20:56:00;0,87222222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:00;12/09/2019 21:00;21:00:00;0,875
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:08;12/09/2019 21:00;21:08:00;0,88055556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:11;12/09/2019 21:00;21:11:00;0,88263889
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:14;12/09/2019 21:00;21:14:00;0,88472222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:18;12/09/2019 21:00;21:18:00;0,8875
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:23;12/09/2019 21:00;21:23:00;0,89097222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:27;12/09/2019 21:00;21:27:00;0,89375
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:32;12/09/2019 22:00;21:32:00;0,89722222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:36;12/09/2019 22:00;21:36:00;0,9
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:51;12/09/2019 22:00;21:51:00;0,91041667
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 21:59;12/09/2019 22:00;21:59:00;0,91597222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 22:08;12/09/2019 22:00;22:08:00;0,92222222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 22:10;12/09/2019 22:00;22:10:00;0,92361111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 22:19;12/09/2019 22:00;22:19:00;0,92986111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 22:28;12/09/2019 22:00;22:28:00;0,93611111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 23:02;12/09/2019 23:00;23:02:00;0,95972222
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 23:13;12/09/2019 23:00;23:13:00;0,96736111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 23:19;12/09/2019 23:00;23:19:00;0,97152778
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 23:23;12/09/2019 23:00;23:23:00;0,97430556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 23:32;13/09/2019 0:00;23:32:00;0,98055556
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 23:49;13/09/2019 0:00;23:49:00;0,99236111
E33;alta;2019;alta_2019;Gato_2019;12/09/2019 23:52;13/09/2019 0:00;23:52:00;0,99444444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 8:30;13/09/2019 9:00;8:30:00;0,35416667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 8:45;13/09/2019 9:00;8:45:00;0,36458333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:17;13/09/2019 9:00;9:17:00;0,38680556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:19;13/09/2019 9:00;9:19:00;0,38819444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:24;13/09/2019 9:00;9:24:00;0,39166667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:28;13/09/2019 9:00;9:28:00;0,39444444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:32;13/09/2019 10:00;9:32:00;0,39722222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:35;13/09/2019 10:00;9:35:00;0,39930556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:39;13/09/2019 10:00;9:39:00;0,40208333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:47;13/09/2019 10:00;9:47:00;0,40763889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 9:52;13/09/2019 10:00;9:52:00;0,41111111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 10:09;13/09/2019 10:00;10:09:00;0,42291667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 10:18;13/09/2019 10:00;10:18:00;0,42916667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 10:26;13/09/2019 10:00;10:26:00;0,43472222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 10:29;13/09/2019 10:00;10:29:00;0,43680556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 10:44;13/09/2019 11:00;10:44:00;0,44722222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 10:57;13/09/2019 11:00;10:57:00;0,45625
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 11:17;13/09/2019 11:00;11:17:00;0,47013889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 11:22;13/09/2019 11:00;11:22:00;0,47361111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 11:39;13/09/2019 12:00;11:39:00;0,48541667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 11:43;13/09/2019 12:00;11:43:00;0,48819444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 11:52;13/09/2019 12:00;11:52:00;0,49444444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 11:58;13/09/2019 12:00;11:58:00;0,49861111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:03;13/09/2019 12:00;12:03:00;0,50208333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:10;13/09/2019 12:00;12:10:00;0,50694444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:15;13/09/2019 12:00;12:15:00;0,51041667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:20;13/09/2019 12:00;12:20:00;0,51388889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:23;13/09/2019 12:00;12:23:00;0,51597222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:45;13/09/2019 13:00;12:45:00;0,53125
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:47;13/09/2019 13:00;12:47:00;0,53263889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:52;13/09/2019 13:00;12:52:00;0,53611111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 12:55;13/09/2019 13:00;12:55:00;0,53819444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:05;13/09/2019 13:00;13:05:00;0,54513889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:10;13/09/2019 13:00;13:10:00;0,54861111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:13;13/09/2019 13:00;13:13:00;0,55069444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:28;13/09/2019 13:00;13:28:00;0,56111111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:30;13/09/2019 14:00;13:30:00;0,5625
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:33;13/09/2019 14:00;13:33:00;0,56458333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:36;13/09/2019 14:00;13:36:00;0,56666667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:47;13/09/2019 14:00;13:47:00;0,57430556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:52;13/09/2019 14:00;13:52:00;0,57777778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:54;13/09/2019 14:00;13:54:00;0,57916667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 13:59;13/09/2019 14:00;13:59:00;0,58263889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 14:02;13/09/2019 14:00;14:02:00;0,58472222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 14:14;13/09/2019 14:00;14:14:00;0,59305556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 14:22;13/09/2019 14:00;14:22:00;0,59861111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 14:25;13/09/2019 14:00;14:25:00;0,60069444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 14:27;13/09/2019 14:00;14:27:00;0,60208333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 15:07;13/09/2019 15:00;15:07:00;0,62986111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 15:11;13/09/2019 15:00;15:11:00;0,63263889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 15:16;13/09/2019 15:00;15:16:00;0,63611111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 15:50;13/09/2019 16:00;15:50:00;0,65972222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 15:52;13/09/2019 16:00;15:52:00;0,66111111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 16:00;13/09/2019 16:00;16:00:00;0,66666667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 16:04;13/09/2019 16:00;16:04:00;0,66944444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 16:10;13/09/2019 16:00;16:10:00;0,67361111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 16:38;13/09/2019 17:00;16:38:00;0,69305556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 17:17;13/09/2019 17:00;17:17:00;0,72013889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 17:39;13/09/2019 18:00;17:39:00;0,73541667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 17:42;13/09/2019 18:00;17:42:00;0,7375
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 17:46;13/09/2019 18:00;17:46:00;0,74027778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 17:54;13/09/2019 18:00;17:54:00;0,74583333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 18:13;13/09/2019 18:00;18:13:00;0,75902778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 18:41;13/09/2019 19:00;18:41:00;0,77847222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 18:55;13/09/2019 19:00;18:55:00;0,78819444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 19:00;13/09/2019 19:00;19:00:00;0,79166667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 19:06;13/09/2019 19:00;19:06:00;0,79583333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 19:11;13/09/2019 19:00;19:11:00;0,79930556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 19:32;13/09/2019 20:00;19:32:00;0,81388889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 19:37;13/09/2019 20:00;19:37:00;0,81736111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 19:45;13/09/2019 20:00;19:45:00;0,82291667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 19:57;13/09/2019 20:00;19:57:00;0,83125
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:04;13/09/2019 20:00;20:04:00;0,83611111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:06;13/09/2019 20:00;20:06:00;0,8375
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:11;13/09/2019 20:00;20:11:00;0,84097222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:19;13/09/2019 20:00;20:19:00;0,84652778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:30;13/09/2019 21:00;20:30:00;0,85416667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:33;13/09/2019 21:00;20:33:00;0,85625
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:40;13/09/2019 21:00;20:40:00;0,86111111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:46;13/09/2019 21:00;20:46:00;0,86527778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:48;13/09/2019 21:00;20:48:00;0,86666667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:51;13/09/2019 21:00;20:51:00;0,86875
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 20:54;13/09/2019 21:00;20:54:00;0,87083333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 21:02;13/09/2019 21:00;21:02:00;0,87638889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 21:05;13/09/2019 21:00;21:05:00;0,87847222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 21:07;13/09/2019 21:00;21:07:00;0,87986111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 21:50;13/09/2019 22:00;21:50:00;0,90972222
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 22:09;13/09/2019 22:00;22:09:00;0,92291667
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 22:11;13/09/2019 22:00;22:11:00;0,92430556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 22:25;13/09/2019 22:00;22:25:00;0,93402778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 22:28;13/09/2019 22:00;22:28:00;0,93611111
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 22:31;13/09/2019 23:00;22:31:00;0,93819444
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 22:33;13/09/2019 23:00;22:33:00;0,93958333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 22:43;13/09/2019 23:00;22:43:00;0,94652778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 23:05;13/09/2019 23:00;23:05:00;0,96180556
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 23:09;13/09/2019 23:00;23:09:00;0,96458333
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 23:17;13/09/2019 23:00;23:17:00;0,97013889
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 23:19;13/09/2019 23:00;23:19:00;0,97152778
E33;alta;2019;alta_2019;Gato_2019;13/09/2019 23:46;14/09/2019 0:00;23:46:00;0,99027778
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 0:06;14/09/2019 0:00;0:06:00;0,00416667
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 0:11;14/09/2019 0:00;0:11:00;0,00763889
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 2:57;14/09/2019 3:00;2:57:00;0,12291667
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 4:33;14/09/2019 5:00;4:33:00;0,18958333
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 4:54;14/09/2019 5:00;4:54:00;0,20416667
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 5:58;14/09/2019 6:00;5:58:00;0,24861111
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 6:07;14/09/2019 6:00;6:07:00;0,25486111
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 6:24;14/09/2019 6:00;6:24:00;0,26666667
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 7:22;14/09/2019 7:00;7:22:00;0,30694444
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 7:48;14/09/2019 8:00;7:48:00;0,325
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 8:08;14/09/2019 8:00;8:08:00;0,33888889
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 8:43;14/09/2019 9:00;8:43:00;0,36319444
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 8:52;14/09/2019 9:00;8:52:00;0,36944444
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 9:17;14/09/2019 9:00;9:17:00;0,38680556
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 9:29;14/09/2019 9:00;9:29:00;0,39513889
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 9:35;14/09/2019 10:00;9:35:00;0,39930556
E33;alta;2019;alta_2019;Gato_2019;14/09/2019 9:48;14/09/2019 10:00;9:48:00;0,40833333
