"","Station","Species","Cuando","hora_redondeo"
"1157","E34","Gato_2019","10/09/2019 22:37","10/09/2019 23:00"
"1158","E34","Gato_2019","11/09/2019 0:18","11/09/2019 0:00"
"1159","E34","Gato_2019","11/09/2019 1:45","11/09/2019 2:00"
"1160","E34","Gato_2019","11/09/2019 2:57","11/09/2019 3:00"
"1161","E34","Gato_2019","11/09/2019 4:14","11/09/2019 4:00"
"1162","E34","Gato_2019","11/09/2019 4:16","11/09/2019 4:00"
"1163","E34","Gato_2019","11/09/2019 5:06","11/09/2019 5:00"
"1164","E34","Gato_2019","11/09/2019 5:48","11/09/2019 6:00"
"1165","E34","Gato_2019","11/09/2019 6:22","11/09/2019 6:00"
"1166","E34","Gato_2019","11/09/2019 9:04","11/09/2019 9:00"
"1167","E34","Gato_2019","11/09/2019 9:11","11/09/2019 9:00"
"1168","E34","Gato_2019","11/09/2019 9:31","11/09/2019 10:00"
"1169","E34","Gato_2019","11/09/2019 9:33","11/09/2019 10:00"
"1170","E34","Gato_2019","11/09/2019 9:45","11/09/2019 10:00"
"1171","E34","Gato_2019","11/09/2019 10:52","11/09/2019 11:00"
"1172","E34","Gato_2019","11/09/2019 11:08","11/09/2019 11:00"
"1173","E34","Gato_2019","11/09/2019 11:30","11/09/2019 12:00"
"1174","E34","Gato_2019","11/09/2019 11:54","11/09/2019 12:00"
"1175","E34","Gato_2019","11/09/2019 13:03","11/09/2019 13:00"
"1176","E34","Gato_2019","11/09/2019 13:10","11/09/2019 13:00"
"1177","E34","Gato_2019","11/09/2019 13:15","11/09/2019 13:00"
"1178","E34","Gato_2019","11/09/2019 14:19","11/09/2019 14:00"
"1179","E34","Gato_2019","11/09/2019 14:51","11/09/2019 15:00"
"1180","E34","Gato_2019","11/09/2019 15:03","11/09/2019 15:00"
"1181","E34","Gato_2019","11/09/2019 16:07","11/09/2019 16:00"
"1182","E34","Gato_2019","11/09/2019 16:16","11/09/2019 16:00"
"1183","E34","Gato_2019","11/09/2019 16:20","11/09/2019 16:00"
"1184","E34","Gato_2019","11/09/2019 16:25","11/09/2019 16:00"
"1185","E34","Gato_2019","11/09/2019 16:43","11/09/2019 17:00"
"1186","E34","Gato_2019","11/09/2019 17:31","11/09/2019 18:00"
"1187","E34","Gato_2019","11/09/2019 18:28","11/09/2019 18:00"
"1188","E34","Gato_2019","11/09/2019 18:33","11/09/2019 19:00"
"1189","E34","Gato_2019","11/09/2019 18:38","11/09/2019 19:00"
"1190","E34","Gato_2019","11/09/2019 18:45","11/09/2019 19:00"
"1191","E34","Gato_2019","11/09/2019 19:06","11/09/2019 19:00"
"1192","E34","Gato_2019","11/09/2019 19:17","11/09/2019 19:00"
"1193","E34","Gato_2019","11/09/2019 19:39","11/09/2019 20:00"
"1194","E34","Gato_2019","11/09/2019 19:55","11/09/2019 20:00"
"1195","E34","Gato_2019","11/09/2019 19:59","11/09/2019 20:00"
"1196","E34","Gato_2019","11/09/2019 21:16","11/09/2019 21:00"
"1197","E34","Gato_2019","11/09/2019 22:11","11/09/2019 22:00"
"1198","E34","Gato_2019","11/09/2019 22:33","11/09/2019 23:00"
"1199","E34","Gato_2019","11/09/2019 22:37","11/09/2019 23:00"
"1200","E34","Gato_2019","11/09/2019 23:22","11/09/2019 23:00"
"1201","E34","Gato_2019","11/09/2019 23:33","12/09/2019 0:00"
"1202","E34","Gato_2019","11/09/2019 23:38","12/09/2019 0:00"
"1203","E34","Gato_2019","12/09/2019 0:32","12/09/2019 1:00"
"1204","E34","Gato_2019","12/09/2019 1:10","12/09/2019 1:00"
"1205","E34","Gato_2019","12/09/2019 1:12","12/09/2019 1:00"
"1206","E34","Gato_2019","12/09/2019 1:15","12/09/2019 1:00"
"1207","E34","Gato_2019","12/09/2019 2:14","12/09/2019 2:00"
"1208","E34","Gato_2019","12/09/2019 3:14","12/09/2019 3:00"
"1209","E34","Gato_2019","12/09/2019 3:51","12/09/2019 4:00"
"1210","E34","Gato_2019","12/09/2019 4:31","12/09/2019 5:00"
"1211","E34","Gato_2019","12/09/2019 8:11","12/09/2019 8:00"
"1212","E34","Gato_2019","12/09/2019 8:52","12/09/2019 9:00"
"1213","E34","Gato_2019","12/09/2019 9:13","12/09/2019 9:00"
"1214","E34","Gato_2019","12/09/2019 10:14","12/09/2019 10:00"
"1215","E34","Gato_2019","12/09/2019 10:50","12/09/2019 11:00"
"1216","E34","Gato_2019","12/09/2019 11:40","12/09/2019 12:00"
"1217","E34","Gato_2019","12/09/2019 11:44","12/09/2019 12:00"
"1218","E34","Gato_2019","12/09/2019 11:48","12/09/2019 12:00"
"1219","E34","Gato_2019","12/09/2019 12:48","12/09/2019 13:00"
"1220","E34","Gato_2019","12/09/2019 13:21","12/09/2019 13:00"
"1221","E34","Gato_2019","12/09/2019 13:58","12/09/2019 14:00"
"1222","E34","Gato_2019","12/09/2019 14:00","12/09/2019 14:00"
"1223","E34","Gato_2019","12/09/2019 14:27","12/09/2019 14:00"
"1224","E34","Gato_2019","12/09/2019 14:35","12/09/2019 15:00"
"1225","E34","Gato_2019","12/09/2019 14:56","12/09/2019 15:00"
"1226","E34","Gato_2019","12/09/2019 15:04","12/09/2019 15:00"
"1227","E34","Gato_2019","12/09/2019 15:11","12/09/2019 15:00"
"1228","E34","Gato_2019","12/09/2019 15:19","12/09/2019 15:00"
"1229","E34","Gato_2019","12/09/2019 15:40","12/09/2019 16:00"
"1230","E34","Gato_2019","12/09/2019 15:42","12/09/2019 16:00"
"1231","E34","Gato_2019","12/09/2019 15:50","12/09/2019 16:00"
"1232","E34","Gato_2019","12/09/2019 16:03","12/09/2019 16:00"
"1233","E34","Gato_2019","12/09/2019 16:46","12/09/2019 17:00"
"1234","E34","Gato_2019","12/09/2019 17:17","12/09/2019 17:00"
"1235","E34","Gato_2019","12/09/2019 17:22","12/09/2019 17:00"
"1236","E34","Gato_2019","12/09/2019 19:19","12/09/2019 19:00"
"1237","E34","Gato_2019","12/09/2019 20:00","12/09/2019 20:00"
"1238","E34","Gato_2019","12/09/2019 20:24","12/09/2019 20:00"
"1239","E34","Gato_2019","12/09/2019 21:08","12/09/2019 21:00"
"1240","E34","Gato_2019","12/09/2019 21:18","12/09/2019 21:00"
"1241","E34","Gato_2019","12/09/2019 21:44","12/09/2019 22:00"
"1242","E34","Gato_2019","12/09/2019 21:59","12/09/2019 22:00"
"1243","E34","Gato_2019","12/09/2019 22:26","12/09/2019 22:00"
"1244","E34","Gato_2019","12/09/2019 22:32","12/09/2019 23:00"
"1245","E34","Gato_2019","12/09/2019 22:35","12/09/2019 23:00"
"1246","E34","Gato_2019","12/09/2019 22:39","12/09/2019 23:00"
"1247","E34","Gato_2019","13/09/2019 1:50","13/09/2019 2:00"
"1248","E34","Gato_2019","13/09/2019 5:01","13/09/2019 5:00"
"1249","E34","Gato_2019","13/09/2019 5:33","13/09/2019 6:00"
"1250","E34","Gato_2019","13/09/2019 5:52","13/09/2019 6:00"
"1251","E34","Gato_2019","13/09/2019 6:15","13/09/2019 6:00"
"1252","E34","Gato_2019","13/09/2019 7:35","13/09/2019 8:00"
"1253","E34","Gato_2019","13/09/2019 9:34","13/09/2019 10:00"
"1254","E34","Gato_2019","13/09/2019 9:49","13/09/2019 10:00"
"1255","E34","Gato_2019","13/09/2019 10:07","13/09/2019 10:00"
"1256","E34","Gato_2019","13/09/2019 12:47","13/09/2019 13:00"
"1257","E34","Gato_2019","13/09/2019 12:57","13/09/2019 13:00"
"1258","E34","Gato_2019","13/09/2019 13:04","13/09/2019 13:00"
"1259","E34","Gato_2019","13/09/2019 13:10","13/09/2019 13:00"
"1260","E34","Gato_2019","13/09/2019 13:13","13/09/2019 13:00"
"1261","E34","Gato_2019","13/09/2019 13:26","13/09/2019 13:00"
"1262","E34","Gato_2019","13/09/2019 13:35","13/09/2019 14:00"
"1263","E34","Gato_2019","13/09/2019 13:48","13/09/2019 14:00"
"1264","E34","Gato_2019","13/09/2019 14:03","13/09/2019 14:00"
"1265","E34","Gato_2019","13/09/2019 14:45","13/09/2019 15:00"
"1266","E34","Gato_2019","13/09/2019 14:52","13/09/2019 15:00"
"1267","E34","Gato_2019","13/09/2019 15:25","13/09/2019 15:00"
"1268","E34","Gato_2019","13/09/2019 16:53","13/09/2019 17:00"
"1269","E34","Gato_2019","13/09/2019 16:59","13/09/2019 17:00"
"1270","E34","Gato_2019","13/09/2019 17:23","13/09/2019 17:00"
"1271","E34","Gato_2019","13/09/2019 17:30","13/09/2019 18:00"
"1272","E34","Gato_2019","13/09/2019 17:54","13/09/2019 18:00"
"1273","E34","Gato_2019","13/09/2019 18:26","13/09/2019 18:00"
"1274","E34","Gato_2019","13/09/2019 18:45","13/09/2019 19:00"
"1275","E34","Gato_2019","13/09/2019 19:14","13/09/2019 19:00"
"1276","E34","Gato_2019","13/09/2019 19:49","13/09/2019 20:00"
"1277","E34","Gato_2019","13/09/2019 19:55","13/09/2019 20:00"
"1278","E34","Gato_2019","13/09/2019 20:00","13/09/2019 20:00"
"1279","E34","Gato_2019","13/09/2019 20:27","13/09/2019 20:00"
"1280","E34","Gato_2019","13/09/2019 20:55","13/09/2019 21:00"
"1281","E34","Gato_2019","13/09/2019 21:29","13/09/2019 21:00"
"1282","E34","Gato_2019","13/09/2019 21:48","13/09/2019 22:00"
"1283","E34","Gato_2019","13/09/2019 22:25","13/09/2019 22:00"
"1284","E34","Gato_2019","13/09/2019 22:51","13/09/2019 23:00"
"1285","E34","Gato_2019","13/09/2019 23:34","14/09/2019 0:00"
"1286","E34","Gato_2019","13/09/2019 23:38","14/09/2019 0:00"
"1287","E34","Gato_2019","13/09/2019 23:53","14/09/2019 0:00"
"1288","E34","Gato_2019","14/09/2019 0:45","14/09/2019 1:00"
"1289","E34","Gato_2019","14/09/2019 1:33","14/09/2019 2:00"
"1290","E34","Gato_2019","14/09/2019 2:36","14/09/2019 3:00"
"1291","E34","Gato_2019","14/09/2019 3:01","14/09/2019 3:00"
"1292","E34","Gato_2019","14/09/2019 5:29","14/09/2019 5:00"
"1293","E34","Gato_2019","14/09/2019 6:17","14/09/2019 6:00"
"1294","E34","Gato_2019","14/09/2019 6:28","14/09/2019 6:00"
"1295","E34","Gato_2019","14/09/2019 7:06","14/09/2019 7:00"
"1296","E34","Gato_2019","14/09/2019 8:02","14/09/2019 8:00"
"1297","E34","Gato_2019","14/09/2019 8:20","14/09/2019 8:00"
"1298","E34","Gato_2019","14/09/2019 8:37","14/09/2019 9:00"
"1299","E34","Gato_2019","14/09/2019 8:42","14/09/2019 9:00"
"1300","E34","Gato_2019","14/09/2019 9:29","14/09/2019 9:00"
"1301","E34","Gato_2019","14/09/2019 10:26","14/09/2019 10:00"
"1302","E34","Gato_2019","14/09/2019 11:55","14/09/2019 12:00"
"1303","E34","Gato_2019","14/09/2019 12:51","14/09/2019 13:00"
"1304","E34","Gato_2019","14/09/2019 13:05","14/09/2019 13:00"
"1305","E34","Gato_2019","14/09/2019 13:18","14/09/2019 13:00"
"1306","E34","Gato_2019","14/09/2019 14:08","14/09/2019 14:00"
"1307","E34","Gato_2019","14/09/2019 14:35","14/09/2019 15:00"
"1308","E34","Gato_2019","14/09/2019 14:41","14/09/2019 15:00"
"1309","E34","Gato_2019","14/09/2019 14:45","14/09/2019 15:00"
"1310","E34","Gato_2019","14/09/2019 15:31","14/09/2019 16:00"
"1311","E34","Gato_2019","14/09/2019 16:58","14/09/2019 17:00"
"1312","E34","Gato_2019","14/09/2019 18:12","14/09/2019 18:00"
"1313","E34","Gato_2019","14/09/2019 18:25","14/09/2019 18:00"
"1314","E34","Gato_2019","14/09/2019 19:08","14/09/2019 19:00"
"1315","E34","Gato_2019","14/09/2019 19:16","14/09/2019 19:00"
"1316","E34","Gato_2019","14/09/2019 19:18","14/09/2019 19:00"
"1317","E34","Gato_2019","14/09/2019 19:21","14/09/2019 19:00"
"1318","E34","Gato_2019","14/09/2019 19:38","14/09/2019 20:00"
"1319","E34","Gato_2019","14/09/2019 20:44","14/09/2019 21:00"
"1320","E34","Gato_2019","14/09/2019 20:56","14/09/2019 21:00"
"1321","E34","Gato_2019","14/09/2019 21:54","14/09/2019 22:00"
"1322","E34","Gato_2019","15/09/2019 0:18","15/09/2019 0:00"
"1323","E34","Gato_2019","15/09/2019 0:37","15/09/2019 1:00"
"1324","E34","Gato_2019","15/09/2019 0:57","15/09/2019 1:00"
"1325","E34","Gato_2019","15/09/2019 4:57","15/09/2019 5:00"
"1326","E34","Gato_2019","15/09/2019 6:14","15/09/2019 6:00"
